t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
78.55,-3.68655222e-07,5.232617e-06,1.841617e-09,-1.4288570327e-13,0.0000e+00,0.9938
79.06,-3.73822769e-07,5.247055e-06,1.842261e-09,-1.4310774787e-13,0.0000e+00,0.9938
79.57,-3.78486172e-07,5.261591e-06,1.842905e-09,-1.4466206011e-13,0.0000e+00,0.9938
80.08,-3.81316929e-07,5.276201e-06,1.843624e-09,-1.4610535004e-13,0.0000e+00,0.9938
80.58,-3.83662518e-07,5.290848e-06,1.844108e-09,-1.4643841695e-13,0.0000e+00,0.9938
81.09,-3.87440213e-07,5.305542e-06,1.844630e-09,-1.4854784069e-13,0.0000e+00,0.9938
81.60,-3.90871482e-07,5.320235e-06,1.845148e-09,-1.4888090760e-13,0.0000e+00,0.9938
82.10,-3.92194074e-07,5.334836e-06,1.845424e-09,-1.4943601911e-13,0.0000e+00,0.9938
82.61,-3.93332256e-07,5.349344e-06,1.845843e-09,-1.5065726444e-13,0.0000e+00,0.9938
83.12,-3.95194299e-07,5.363767e-06,1.846252e-09,-1.5232259898e-13,0.0000e+00,0.9938
83.62,-3.95689644e-07,5.378026e-06,1.846518e-09,-1.5254464358e-13,0.0000e+00,0.9938
84.13,-3.95268232e-07,5.392002e-06,1.847058e-09,-1.5298873279e-13,0.0000e+00,0.9938
84.64,-3.96435918e-07,5.405654e-06,1.847548e-09,-1.5454304503e-13,0.0000e+00,0.9938
85.14,-3.98017425e-07,5.419059e-06,1.847861e-09,-1.5509815654e-13,0.0000e+00,0.9938
85.65,-3.97607248e-07,5.432198e-06,1.848592e-09,-1.5698553568e-13,0.0000e+00,0.9938
86.16,-3.96680515e-07,5.444846e-06,1.849443e-09,-1.5643042417e-13,0.0000e+00,0.9938
86.66,-3.97791902e-07,5.456922e-06,1.849993e-09,-1.5876189252e-13,0.0000e+00,0.9938
87.17,-3.98966027e-07,5.468651e-06,1.850907e-09,-1.5798473640e-13,0.0000e+00,0.9938
87.68,-3.98050524e-07,5.480145e-06,1.852324e-09,-1.5976109324e-13,0.0000e+00,0.9938
88.18,-3.97996003e-07,5.491159e-06,1.853609e-09,-1.6064927166e-13,0.0000e+00,0.9938
88.69,-3.99346345e-07,5.501480e-06,1.855041e-09,-1.6231460620e-13,0.0000e+00,0.9938
89.20,-3.98975386e-07,5.511275e-06,1.857136e-09,-1.6331380692e-13,0.0000e+00,0.9938
89.70,-3.98209608e-07,5.520852e-06,1.859433e-09,-1.6397994074e-13,0.0000e+00,0.9938
90.21,-4.00019591e-07,5.530232e-06,1.861723e-09,-1.6464607455e-13,0.0000e+00,0.9938
90.72,-4.02276440e-07,5.539092e-06,1.864606e-09,-1.6575629758e-13,0.0000e+00,0.9938
91.22,-4.02354904e-07,5.547158e-06,1.868141e-09,-1.6642243139e-13,0.0000e+00,0.9938
91.73,-4.02209917e-07,5.554597e-06,1.871521e-09,-1.6742163211e-13,0.0000e+00,0.9938
92.24,-4.04571100e-07,5.561952e-06,1.874794e-09,-1.6819878823e-13,0.0000e+00,0.9938
92.75,-4.07671238e-07,5.569474e-06,1.878813e-09,-1.7041923428e-13,0.0000e+00,0.9938
93.25,-4.07972969e-07,5.576661e-06,1.883500e-09,-1.7041923428e-13,0.0000e+00,0.9938
93.76,-4.07364877e-07,5.582775e-06,1.887783e-09,-1.7075230119e-13,0.0000e+00,0.9938
94.27,-4.09781980e-07,5.587839e-06,1.891311e-09,-1.7141843500e-13,0.0000e+00,0.9938
94.77,-4.13323160e-07,5.592817e-06,1.894978e-09,-1.7363888105e-13,0.0000e+00,0.9938
95.28,-4.14379254e-07,5.598563e-06,1.899456e-09,-1.7408297026e-13,0.0000e+00,0.9938
95.79,-4.14862293e-07,5.604777e-06,1.904191e-09,-1.7530421559e-13,0.0000e+00,0.9938
96.29,-4.18020786e-07,5.610177e-06,1.908231e-09,-1.7630341631e-13,0.0000e+00,0.9938
96.80,-4.21993529e-07,5.613675e-06,1.911348e-09,-1.7585932710e-13,0.0000e+00,0.9938
97.31,-4.23384282e-07,5.615404e-06,1.913989e-09,-1.7719159473e-13,0.0000e+00,0.9938
97.81,-4.23065250e-07,5.616754e-06,1.916599e-09,-1.7896795157e-13,0.0000e+00,0.9938
98.32,-4.24322550e-07,5.619375e-06,1.919271e-09,-1.8018919690e-13,0.0000e+00,0.9938
98.83,-4.27935672e-07,5.623932e-06,1.921901e-09,-1.8074430841e-13,0.0000e+00,0.9938
