t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
140.14,-5.30686606e-14,4.434572e-14,7.191154e-18,-3.6304292905e-14,0.0000e+00,0.9687
140.71,-5.30686606e-14,4.445728e-14,6.535679e-18,-3.6415315208e-14,0.0000e+00,0.9687
141.28,-5.37347944e-14,4.463127e-14,5.949985e-18,-3.6526337510e-14,0.0000e+00,0.9687
141.85,-5.50670620e-14,4.480670e-14,5.550187e-18,-3.6748382115e-14,0.0000e+00,0.9687
142.42,-5.67323966e-14,4.491284e-14,5.383908e-18,-3.6859404418e-14,0.0000e+00,0.9687
143.00,-5.67323966e-14,4.502944e-14,5.336718e-18,-3.6859404418e-14,0.0000e+00,0.9687
143.57,-5.67323966e-14,4.515566e-14,5.439896e-18,-3.6970426720e-14,0.0000e+00,0.9687
144.14,-5.63993297e-14,4.532549e-14,5.584811e-18,-3.7303493627e-14,0.0000e+00,0.9687
144.71,-5.63993297e-14,4.551576e-14,5.547535e-18,-3.7303493627e-14,0.0000e+00,0.9687
145.28,-5.70654635e-14,4.562861e-14,5.526465e-18,-3.7747582837e-14,0.0000e+00,0.9687
145.86,-5.77315973e-14,4.578088e-14,5.979430e-18,-3.7747582837e-14,0.0000e+00,0.9687
