t,rhoc,errD,Mb,fd_fraction,vatm
177.828,1.2783909228e-03,1.301055e-02,1.5071030169e+00,1.0000,9.8942e-03
178.446,1.2788562731e-03,1.293914e-02,1.5071030169e+00,1.0000,1.0369e-02
179.063,1.2793032095e-03,1.285992e-02,1.5071030169e+00,1.0000,1.0818e-02
179.681,1.2797233015e-03,1.277373e-02,1.5071030169e+00,1.0000,1.1244e-02
180.298,1.2801098551e-03,1.268144e-02,1.5071030169e+00,1.0000,1.1650e-02
180.916,1.2804580878e-03,1.258393e-02,1.5071030169e+00,1.0000,1.2040e-02
181.533,1.2807645822e-03,1.248209e-02,1.5071030169e+00,1.0000,1.2416e-02
182.151,1.2810264584e-03,1.237681e-02,1.5071030169e+00,1.0000,1.2782e-02
182.768,1.2812406764e-03,1.226900e-02,1.5071030169e+00,1.0000,1.3140e-02
183.386,1.2814038705e-03,1.215956e-02,1.5071030169e+00,1.0000,1.3493e-02
184.003,1.2815130211e-03,1.204941e-02,1.5071030169e+00,1.0000,1.3844e-02
184.621,1.2815662018e-03,1.193950e-02,1.5071030169e+00,1.0000,1.4192e-02
185.238,1.2815625433e-03,1.183084e-02,1.5071030169e+00,1.0000,1.4539e-02
185.855,1.2815004847e-03,1.172449e-02,1.5071030169e+00,1.0000,1.4883e-02
186.473,1.2813804707e-03,1.162158e-02,1.5071030169e+00,1.0000,1.5224e-02
187.090,1.2812058336e-03,1.152331e-02,1.5071030169e+00,1.0000,1.5558e-02
187.708,1.2809829935e-03,1.143098e-02,1.5071030169e+00,1.0000,1.5882e-02
188.325,1.2807216168e-03,1.134596e-02,1.5071030169e+00,1.0000,1.6190e-02
188.943,1.2804321197e-03,1.126966e-02,1.5071030169e+00,1.0000,1.6477e-02
189.560,1.2801239231e-03,1.120353e-02,1.5071030169e+00,1.0000,1.6735e-02
