t,rhoc,errD,Mb,fd_fraction,vatm
116.326,1.2832480329e-03,1.212683e-02,1.5065932559e+00,0.0690,1.0341e-02
116.923,1.2836394350e-03,1.146524e-02,1.5065932559e+00,0.0690,1.4197e-02
117.519,1.2838509250e-03,1.085779e-02,1.5065932559e+00,0.0690,1.8250e-02
118.116,1.2839157312e-03,1.035353e-02,1.5065932559e+00,0.0690,2.2397e-02
118.712,1.2838962383e-03,9.982003e-03,1.5065932559e+00,0.0690,2.6407e-02
119.309,1.2838683317e-03,9.751479e-03,1.5065932559e+00,0.0690,3.0205e-02
119.905,1.2839002160e-03,9.657053e-03,1.5065932559e+00,0.0690,3.3824e-02
120.502,1.2840333837e-03,9.688392e-03,1.5065932559e+00,0.0690,3.7190e-02
121.098,1.2842725413e-03,9.824865e-03,1.5065932559e+00,0.0690,4.0162e-02
121.695,1.2845875820e-03,1.002761e-02,1.5065932559e+00,0.0690,4.2947e-02
122.291,1.2849259959e-03,1.026703e-02,1.5065932559e+00,0.0690,4.9392e-02
122.888,1.2852306472e-03,1.052206e-02,1.5065932559e+00,0.0690,5.6035e-02
123.485,1.2854567189e-03,1.077394e-02,1.5065932559e+00,0.0690,6.3061e-02
124.081,1.2855827539e-03,1.100476e-02,1.5065932559e+00,0.0690,7.0439e-02
124.678,1.2856140495e-03,1.121166e-02,1.5065932559e+00,0.0690,7.8107e-02
125.274,1.2855781917e-03,1.140229e-02,1.5065932559e+00,0.0690,8.5943e-02
125.871,1.2855145827e-03,1.157932e-02,1.5065932559e+00,0.0690,9.2763e-02
126.467,1.2854615952e-03,1.175801e-02,1.5065932559e+00,0.0690,9.5934e-02
127.064,1.2854451790e-03,1.195634e-02,1.5065932559e+00,0.0690,9.5345e-02
127.660,1.2854715846e-03,1.218053e-02,1.5065932559e+00,0.0690,9.1303e-02
128.257,1.2855249089e-03,1.241893e-02,1.5065932559e+00,0.0690,8.4730e-02
128.853,1.2855697944e-03,1.265575e-02,1.5065932559e+00,0.0690,7.7543e-02
129.450,1.2855589310e-03,1.289676e-02,1.5065932559e+00,0.0690,7.0358e-02
130.047,1.2854436718e-03,1.313952e-02,1.5065932559e+00,0.0690,2.7230e-02
130.643,1.2851849122e-03,1.337921e-02,1.5065932559e+00,0.0690,4.9762e-02
131.240,1.2847612023e-03,1.360840e-02,1.5065932559e+00,0.0690,5.7315e-02
131.836,1.2841721181e-03,1.381647e-02,1.5065932559e+00,0.0690,5.8675e-02
132.433,1.2834366059e-03,1.400337e-02,1.5065932559e+00,0.0690,5.7481e-02
133.029,1.2825884582e-03,1.417101e-02,1.5065932559e+00,0.0690,5.4917e-02
133.626,1.2816706554e-03,1.432260e-02,1.5065932559e+00,0.0690,5.1550e-02
134.222,1.2807289222e-03,1.446239e-02,1.5065932559e+00,0.0690,4.7689e-02
134.819,1.2798069015e-03,1.459528e-02,1.5065932559e+00,0.0690,4.3528e-02
135.415,1.2789434070e-03,1.472556e-02,1.5065932559e+00,0.0690,3.9190e-02
136.012,1.2781709586e-03,1.485699e-02,1.5065932559e+00,0.0690,3.4760e-02
136.609,1.2775147903e-03,1.499286e-02,1.5065932559e+00,0.0690,3.0296e-02
137.205,1.2769921569e-03,1.513437e-02,1.5065932559e+00,0.0690,2.5841e-02
137.802,1.2766127980e-03,1.528052e-02,1.5065932559e+00,0.0690,2.1421e-02
138.398,1.2763799553e-03,1.543319e-02,1.5065932559e+00,0.0690,4.1809e-02
138.995,1.2762908846e-03,1.558563e-02,1.5065932559e+00,0.0690,3.5822e-02
139.591,1.2763368733e-03,1.573031e-02,1.5065932559e+00,0.0690,2.8180e-02
140.188,1.2765031854e-03,1.585348e-02,1.5065932559e+00,0.0690,2.0277e-02
140.784,1.2767688725e-03,1.595512e-02,1.5065932559e+00,0.0690,1.2416e-02
141.381,1.2771071993e-03,1.602875e-02,1.5065932559e+00,0.0690,5.6657e-03
141.977,1.2774865896e-03,1.606605e-02,1.5065932559e+00,0.0690,7.6040e-03
142.574,1.2778724015e-03,1.606414e-02,1.5065932559e+00,0.0690,1.1135e-02
143.171,1.2782303022e-03,1.601469e-02,1.5065932559e+00,0.0690,1.9115e-02
143.767,1.2785310269e-03,1.591533e-02,1.5065932559e+00,0.0690,2.7200e-02
144.364,1.2787551088e-03,1.576544e-02,1.5065932559e+00,0.0690,3.5340e-02
144.960,1.2788957678e-03,1.556632e-02,1.5065932559e+00,0.0690,4.3483e-02
145.557,1.2789588621e-03,1.532172e-02,1.5065932559e+00,0.0690,5.1629e-02
146.153,1.2789602583e-03,1.503759e-02,1.5065932559e+00,0.0690,5.9773e-02
