t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
69.77,8.25881799e-04,8.874003e-04,6.677571e-06,-4.0856207306e-14,0.0000e+00,0.9687
70.34,7.99311258e-04,8.210669e-04,6.762841e-06,-4.1411318819e-14,0.0000e+00,0.9687
70.92,7.67327045e-04,7.900678e-04,6.836696e-06,-4.1966430331e-14,0.0000e+00,0.9687
71.49,7.29721389e-04,7.975638e-04,6.899283e-06,-4.2632564146e-14,0.0000e+00,0.9687
72.06,6.86433835e-04,8.411119e-04,6.950801e-06,-4.3631764868e-14,0.0000e+00,0.9687
72.63,6.37531869e-04,9.138550e-04,6.991461e-06,-4.5297099405e-14,0.0000e+00,0.9687
73.20,5.83164858e-04,1.007592e-03,7.021465e-06,-4.6407322429e-14,0.0000e+00,0.9687
73.78,5.23512718e-04,1.114878e-03,7.039778e-06,-4.8183679269e-14,0.0000e+00,0.9687
74.35,4.58749427e-04,1.228666e-03,7.045631e-06,-5.0071058411e-14,0.0000e+00,0.9687
74.92,3.89033041e-04,1.343015e-03,7.042786e-06,-5.2069459855e-14,0.0000e+00,0.9687
75.49,3.14523047e-04,1.453449e-03,7.034055e-06,-5.4400928207e-14,0.0000e+00,0.9687
76.06,2.35417443e-04,1.556823e-03,7.020819e-06,-5.6621374256e-14,0.0000e+00,0.9687
76.64,1.51997019e-04,1.651200e-03,7.003075e-06,-5.8952842608e-14,0.0000e+00,0.9687
77.21,6.46613707e-05,1.735682e-03,6.979741e-06,-6.1728400169e-14,0.0000e+00,0.9687
77.78,-2.60615333e-05,1.810200e-03,6.949111e-06,-6.4170890823e-14,0.0000e+00,0.9687
78.35,-1.19550368e-04,1.875280e-03,6.909344e-06,-6.6946448385e-14,0.0000e+00,0.9687
78.92,-2.15179265e-04,1.931843e-03,6.858893e-06,-7.0166095156e-14,0.0000e+00,0.9687
79.50,-3.12448119e-04,1.981040e-03,6.796764e-06,-7.2830630415e-14,0.0000e+00,0.9687
80.07,-4.11112858e-04,2.024114e-03,6.722584e-06,-7.5606187977e-14,0.0000e+00,0.9687
80.64,-5.11251613e-04,2.062278e-03,6.636463e-06,-7.8603790143e-14,0.0000e+00,0.9687
81.21,-6.13202400e-04,2.096600e-03,6.538737e-06,-8.1934459217e-14,0.0000e+00,0.9687
81.78,-7.17337261e-04,2.127919e-03,6.429699e-06,-8.4487972174e-14,0.0000e+00,0.9687
82.35,-8.23694350e-04,2.156795e-03,6.309323e-06,-8.7374552038e-14,0.0000e+00,0.9687
82.93,-9.31547674e-04,2.183534e-03,6.177175e-06,-9.0816243414e-14,0.0000e+00,0.9687
83.50,-1.03902857e-03,2.208229e-03,6.032493e-06,-9.3369756371e-14,0.0000e+00,0.9687
84.07,-1.14292115e-03,2.230828e-03,5.874320e-06,-9.6367358537e-14,0.0000e+00,0.9687
84.64,-1.23872423e-03,2.251232e-03,5.701731e-06,-9.9809049914e-14,0.0000e+00,0.9687
85.21,-1.32101659e-03,2.269360e-03,5.514013e-06,-1.0336176359e-13,0.0000e+00,0.9687
85.79,-1.38410427e-03,2.285196e-03,5.310892e-06,-1.0602629885e-13,0.0000e+00,0.9687
86.36,-1.42285509e-03,2.298785e-03,5.092564e-06,-1.0935696793e-13,0.0000e+00,0.9687
86.93,-1.43353958e-03,2.310208e-03,4.859605e-06,-1.1235457009e-13,0.0000e+00,0.9687
87.50,-1.41451510e-03,2.319599e-03,4.612943e-06,-1.1524114996e-13,0.0000e+00,0.9687
88.07,-1.36665925e-03,2.327057e-03,4.353894e-06,-1.1823875212e-13,0.0000e+00,0.9687
88.65,-1.29350851e-03,2.332603e-03,4.084193e-06,-1.2123635429e-13,0.0000e+00,0.9687
89.22,-1.20106762e-03,2.336173e-03,3.806161e-06,-1.2445600106e-13,0.0000e+00,0.9687
89.79,-1.09727069e-03,2.337625e-03,3.522967e-06,-1.2723155862e-13,0.0000e+00,0.9687
90.36,-9.91141816e-04,2.336764e-03,3.239045e-06,-1.2989609388e-13,0.0000e+00,0.9687
90.93,-8.91789874e-04,2.333358e-03,2.960582e-06,-1.3300471835e-13,0.0000e+00,0.9687
91.51,-8.07430376e-04,2.327165e-03,2.696060e-06,-1.3611334282e-13,0.0000e+00,0.9687
92.08,-7.44609000e-04,2.317933e-03,2.457081e-06,-1.3811174426e-13,0.0000e+00,0.9687
92.65,-7.07714015e-04,2.305414e-03,2.259020e-06,-1.4155343564e-13,0.0000e+00,0.9687
93.22,-6.98775896e-04,2.289415e-03,2.120155e-06,-1.4466206011e-13,0.0000e+00,0.9687
93.79,-7.17514074e-04,2.269795e-03,2.058130e-06,-1.4654943925e-13,0.0000e+00,0.9687
94.36,-7.61593542e-04,2.246456e-03,2.083861e-06,-1.4965806372e-13,0.0000e+00,0.9687
94.94,-8.27063930e-04,2.219333e-03,2.196414e-06,-1.5198953207e-13,0.0000e+00,0.9687
95.51,-9.08928016e-04,2.188394e-03,2.383826e-06,-1.5476508963e-13,0.0000e+00,0.9687
96.08,-1.00174289e-03,2.153648e-03,2.628748e-06,-1.5731860259e-13,0.0000e+00,0.9687
96.65,-1.10014962e-03,2.115162e-03,2.913990e-06,-1.5965007094e-13,0.0000e+00,0.9687
97.22,-1.19926142e-03,2.073062e-03,3.225164e-06,-1.6220358390e-13,0.0000e+00,0.9687
97.80,-1.29489839e-03,2.027529e-03,3.551120e-06,-1.6509016376e-13,0.0000e+00,0.9687
98.37,-1.38369955e-03,1.978795e-03,3.883330e-06,-1.6719958751e-13,0.0000e+00,0.9687
98.94,-1.46314909e-03,1.927138e-03,4.215154e-06,-1.6875389974e-13,0.0000e+00,0.9687
99.51,-1.53153391e-03,1.872880e-03,4.541310e-06,-1.7164047961e-13,0.0000e+00,0.9687
100.08,-1.58783476e-03,1.816390e-03,4.857542e-06,-1.7386092566e-13,0.0000e+00,0.9687
100.66,-1.63156189e-03,1.758072e-03,5.160399e-06,-1.7597034940e-13,0.0000e+00,0.9687
101.23,-1.66257405e-03,1.698358e-03,5.447085e-06,-1.7852386236e-13,0.0000e+00,0.9687
101.80,-1.68093638e-03,1.637692e-03,5.715476e-06,-1.7985612999e-13,0.0000e+00,0.9687
102.37,-1.68685608e-03,1.576505e-03,5.964047e-06,-1.8240964295e-13,0.0000e+00,0.9687
102.94,-1.68068808e-03,1.515197e-03,6.191859e-06,-1.8451906669e-13,0.0000e+00,0.9687
103.52,-1.66295081e-03,1.454120e-03,6.398558e-06,-1.8673951274e-13,0.0000e+00,0.9687
104.09,-1.63426945e-03,1.393554e-03,6.584336e-06,-1.8840484728e-13,0.0000e+00,0.9687
104.66,-1.59519519e-03,1.333716e-03,6.749808e-06,-1.9007018182e-13,0.0000e+00,0.9687
105.23,-1.54593246e-03,1.274760e-03,6.895826e-06,-1.9251267247e-13,0.0000e+00,0.9687
105.80,-1.48610059e-03,1.216816e-03,7.023257e-06,-1.9428902931e-13,0.0000e+00,0.9687
106.37,-1.41470454e-03,1.160018e-03,7.132787e-06,-1.9573231924e-13,0.0000e+00,0.9687
